NOMBRE,X,Y
BARRIO AGUACATAL,1056728,873974
BARRIO AGUACATAL,1056752,873974
BARRIO AGUACATAL,1056762,873968
BARRIO AGUACATAL,1056759,873937
BARRIO AGUACATAL,1056764,873905
BARRIO AGUACATAL,1056782,873906
BARRIO AGUACATAL,1056850,873911
BARRIO AGUACATAL,1056882,873912
BARRIO AGUACATAL,1056917,873905
BARRIO AGUACATAL,1056952,873885
BARRIO AGUACATAL,1056976,873875
BARRIO AGUACATAL,1057027,873870
BARRIO AGUACATAL,1057076,873871
BARRIO AGUACATAL,1057106,873857
BARRIO AGUACATAL,1057132,873863
BARRIO AGUACATAL,1057144,873865
BARRIO AGUACATAL,1057159,873870
BARRIO AGUACATAL,1057168,873898
BARRIO AGUACATAL,1057165,873909
BARRIO AGUACATAL,1057156,873924
BARRIO AGUACATAL,1057132,873953
BARRIO AGUACATAL,1057113,873971
BARRIO AGUACATAL,1057108,873989
BARRIO AGUACATAL,1057110,874017
BARRIO AGUACATAL,1057132,874055
BARRIO AGUACATAL,1057142,874077
BARRIO AGUACATAL,1057156,874113
BARRIO AGUACATAL,1057171,874138
BARRIO AGUACATAL,1057194,874158
BARRIO AGUACATAL,1057214,874176
BARRIO AGUACATAL,1057245,874194
BARRIO AGUACATAL,1057262,874204
BARRIO AGUACATAL,1057278,874219
BARRIO AGUACATAL,1057284,874237
BARRIO AGUACATAL,1057290,874254
BARRIO AGUACATAL,1057313,874282
BARRIO AGUACATAL,1057348,874319
BARRIO AGUACATAL,1057378,874376
BARRIO AGUACATAL,1057393,874414
BARRIO AGUACATAL,1057348,874449
BARRIO AGUACATAL,1057315,874477
BARRIO AGUACATAL,1057296,874490
BARRIO AGUACATAL,1057310,874527
BARRIO AGUACATAL,1057333,874557
BARRIO AGUACATAL,1057393,874634
BARRIO AGUACATAL,1057423,874682
BARRIO AGUACATAL,1057418,874728
BARRIO AGUACATAL,1057412,874759
BARRIO AGUACATAL,1057588,874757
BARRIO AGUACATAL,1057591,874735
BARRIO AGUACATAL,1057604,874715
BARRIO AGUACATAL,1057635,874701
BARRIO AGUACATAL,1057669,874698
BARRIO AGUACATAL,1057713,874713
BARRIO AGUACATAL,1057748,874746
BARRIO AGUACATAL,1057769,874751
BARRIO AGUACATAL,1057779,874743
BARRIO AGUACATAL,1057802,874722
BARRIO AGUACATAL,1057828,874688
BARRIO AGUACATAL,1057840,874674
BARRIO AGUACATAL,1057866,874647
BARRIO AGUACATAL,1057889,874615
BARRIO AGUACATAL,1057896,874603
BARRIO AGUACATAL,1057916,874570
BARRIO AGUACATAL,1057923,874558
BARRIO AGUACATAL,1057941,874534
BARRIO AGUACATAL,1057958,874520
BARRIO AGUACATAL,1057980,874512
BARRIO AGUACATAL,1058038,874532
BARRIO AGUACATAL,1058080,874541
BARRIO AGUACATAL,1058106,874544
BARRIO AGUACATAL,1058118,874541
BARRIO AGUACATAL,1058132,874509
BARRIO AGUACATAL,1058362,874458
BARRIO AGUACATAL,1058430,874441
BARRIO AGUACATAL,1058463,874497
BARRIO AGUACATAL,1058545,874520
BARRIO AGUACATAL,1058598,874519
BARRIO AGUACATAL,1058653,874496
BARRIO AGUACATAL,1058611,874374
BARRIO AGUACATAL,1058611,874319
BARRIO AGUACATAL,1058628,874249
BARRIO AGUACATAL,1058648,874241
BARRIO AGUACATAL,1058666,874267
BARRIO AGUACATAL,1058700,874218
BARRIO AGUACATAL,1058719,874190
BARRIO AGUACATAL,1058791,874091
BARRIO AGUACATAL,1058830,874031
BARRIO AGUACATAL,1058851,873948
BARRIO AGUACATAL,1058847,873944
BARRIO AGUACATAL,1058844,873940
BARRIO AGUACATAL,1058839,873936
BARRIO AGUACATAL,1058802,873922
BARRIO AGUACATAL,1058796,873922
BARRIO AGUACATAL,1058785,873921
BARRIO AGUACATAL,1058773,873916
BARRIO AGUACATAL,1058793,873890
BARRIO AGUACATAL,1058816,873859
BARRIO AGUACATAL,1058838,873830
BARRIO AGUACATAL,1058841,873821
BARRIO AGUACATAL,1058841,873813
BARRIO AGUACATAL,1058840,873805
BARRIO AGUACATAL,1058835,873798
BARRIO AGUACATAL,1058832,873791
BARRIO AGUACATAL,1058816,873782
BARRIO AGUACATAL,1058797,873805
BARRIO AGUACATAL,1058778,873823
BARRIO AGUACATAL,1058759,873842
BARRIO AGUACATAL,1058737,873868
BARRIO AGUACATAL,1058732,873876
BARRIO AGUACATAL,1058726,873892
BARRIO AGUACATAL,1058709,873891
BARRIO AGUACATAL,1058677,873879
BARRIO AGUACATAL,1058663,873891
BARRIO AGUACATAL,1058643,873904
BARRIO AGUACATAL,1058602,873925
BARRIO AGUACATAL,1058553,873912
BARRIO AGUACATAL,1058492,873902
BARRIO AGUACATAL,1058446,873901
BARRIO AGUACATAL,1058388,873900
BARRIO AGUACATAL,1058302,873897
BARRIO AGUACATAL,1058287,873898
BARRIO AGUACATAL,1058226,873896
BARRIO AGUACATAL,1058201,873895
BARRIO AGUACATAL,1058148,873894
BARRIO AGUACATAL,1058019,873890
BARRIO AGUACATAL,1057957,873889
BARRIO AGUACATAL,1057879,873886
BARRIO AGUACATAL,1057843,873886
BARRIO AGUACATAL,1057805,873885
BARRIO AGUACATAL,1057713,873883
BARRIO AGUACATAL,1057645,873893
BARRIO AGUACATAL,1057622,873866
BARRIO AGUACATAL,1057588,873847
BARRIO AGUACATAL,1057584,873841
BARRIO AGUACATAL,1057580,873837
BARRIO AGUACATAL,1057565,873803
BARRIO AGUACATAL,1057528,873804
BARRIO AGUACATAL,1057486,873817
BARRIO AGUACATAL,1057471,873821
BARRIO AGUACATAL,1057440,873830
BARRIO AGUACATAL,1057429,873833
BARRIO AGUACATAL,1057414,873831
BARRIO AGUACATAL,1057395,873822
BARRIO AGUACATAL,1057387,873816
BARRIO AGUACATAL,1057367,873798
BARRIO AGUACATAL,1057335,873783
BARRIO AGUACATAL,1057324,873787
BARRIO AGUACATAL,1057287,873802
BARRIO AGUACATAL,1057270,873803
BARRIO AGUACATAL,1057253,873793
BARRIO AGUACATAL,1057228,873762
BARRIO AGUACATAL,1057223,873755
BARRIO AGUACATAL,1057205,873744
BARRIO AGUACATAL,1057198,873740
BARRIO AGUACATAL,1057176,873735
BARRIO AGUACATAL,1057161,873737
BARRIO AGUACATAL,1057148,873736
BARRIO AGUACATAL,1057137,873733
BARRIO AGUACATAL,1057114,873723
BARRIO AGUACATAL,1057101,873721
BARRIO AGUACATAL,1057092,873723
BARRIO AGUACATAL,1057059,873731
BARRIO AGUACATAL,1057041,873729
BARRIO AGUACATAL,1056996,873723
BARRIO AGUACATAL,1056955,873719
BARRIO AGUACATAL,1056915,873714
BARRIO ALAMEDA,1059936,871962
BARRIO ALAMEDA,1059989,872019
BARRIO ALAMEDA,1060075,872128
BARRIO ALAMEDA,1060169,872213
BARRIO ALAMEDA,1060199,872237
BARRIO ALAMEDA,1060281,872281
BARRIO ALAMEDA,1060366,872324
BARRIO ALAMEDA,1060355,872234
BARRIO ALAMEDA,1060350,872212
BARRIO ALAMEDA,1060338,872168
BARRIO ALAMEDA,1060333,872149
BARRIO ALAMEDA,1060340,872109
BARRIO ALAMEDA,1060342,872100
BARRIO ALAMEDA,1060356,872007
BARRIO ALAMEDA,1060357,872004
BARRIO ALAMEDA,1060360,872000
BARRIO ALAMEDA,1060367,872007
BARRIO ALAMEDA,1060450,872007
BARRIO ALAMEDA,1060479,872006
BARRIO ALAMEDA,1060518,872006
BARRIO ALAMEDA,1060514,871996
BARRIO ALAMEDA,1060486,871901
BARRIO ALAMEDA,1060480,871881
BARRIO ALAMEDA,1060457,871808
BARRIO ALAMEDA,1060451,871789
BARRIO ALAMEDA,1060433,871727
BARRIO ALAMEDA,1060429,871711
BARRIO ALAMEDA,1060417,871672
BARRIO ALAMEDA,1060413,871658
BARRIO ALAMEDA,1060402,871621
BARRIO ALAMEDA,1060394,871600
BARRIO ALAMEDA,1060377,871540
BARRIO ALAMEDA,1060374,871529
BARRIO ALAMEDA,1060360,871482
BARRIO ALAMEDA,1060359,871478
BARRIO ALAMEDA,1060354,871483
BARRIO ALAMEDA,1060302,871535
BARRIO ALAMEDA,1060296,871540
BARRIO ALAMEDA,1060254,871574
BARRIO ALAMEDA,1060241,871587
BARRIO ALAMEDA,1060228,871598
BARRIO ALAMEDA,1060195,871629
BARRIO ALAMEDA,1060175,871647
BARRIO ALAMEDA,1060140,871681
BARRIO ALAMEDA,1060115,871703
BARRIO ALAMEDA,1060058,871756
BARRIO ALAMEDA,1060049,871764
BARRIO ALAMEDA,1060032,871781
BARRIO ALAMEDA,1059986,871823
BARRIO ALAMEDA,1059972,871835
BARRIO ALAMEDA,1059886,871909
BARRIO ALAMEDA,1059896,871920
BARRIO ALAMEDA,1059904,871928
BARRIO ALAMEDA,1059907,871932
BARRIO ALAMEDA,1059927,871952
BARRIO ALAMEDA,1059936,871962
BARRIO ALCAZARES,1065147,877087
BARRIO ALCAZARES,1065136,877094
BARRIO ALCAZARES,1065122,877102
BARRIO ALCAZARES,1065103,877111
BARRIO ALCAZARES,1065087,877118
BARRIO ALCAZARES,1065072,877124
BARRIO ALCAZARES,1065056,877130
BARRIO ALCAZARES,1065026,877140
BARRIO ALCAZARES,1065010,877145
BARRIO ALCAZARES,1064996,877149
BARRIO ALCAZARES,1064969,877156
BARRIO ALCAZARES,1064846,877185
BARRIO ALCAZARES,1064785,877208
BARRIO ALCAZARES,1064757,877221
BARRIO ALCAZARES,1064729,877231
BARRIO ALCAZARES,1064703,877240
BARRIO ALCAZARES,1064699,877245
BARRIO ALCAZARES,1064726,877296
BARRIO ALCAZARES,1064764,877379
BARRIO ALCAZARES,1064792,877442
BARRIO ALCAZARES,1064798,877451
BARRIO ALCAZARES,1064804,877462
BARRIO ALCAZARES,1064812,877474
BARRIO ALCAZARES,1064820,877486
BARRIO ALCAZARES,1064861,877553
BARRIO ALCAZARES,1064870,877568
BARRIO ALCAZARES,1064877,877578
BARRIO ALCAZARES,1064883,877588
BARRIO ALCAZARES,1064884,877589
BARRIO ALCAZARES,1064901,877612
BARRIO ALCAZARES,1064918,877631
BARRIO ALCAZARES,1064925,877638
BARRIO ALCAZARES,1064979,877693
BARRIO ALCAZARES,1065016,877724
BARRIO ALCAZARES,1065058,877754
BARRIO ALCAZARES,1065105,877721
BARRIO ALCAZARES,1065109,877705
BARRIO ALCAZARES,1065115,877696
BARRIO ALCAZARES,1065133,877663
BARRIO ALCAZARES,1065137,877655
BARRIO ALCAZARES,1065179,877580
BARRIO ALCAZARES,1065196,877549
BARRIO ALCAZARES,1065202,877539
BARRIO ALCAZARES,1065235,877480
BARRIO ALCAZARES,1065242,877468
BARRIO ALCAZARES,1065250,877454
BARRIO ALCAZARES,1065290,877382
BARRIO ALCAZARES,1065296,877370
BARRIO ALCAZARES,1065303,877358
BARRIO ALCAZARES,1065375,877228
BARRIO ALCAZARES,1065379,877221
BARRIO ALCAZARES,1065386,877209
BARRIO ALCAZARES,1065385,877208
BARRIO ALCAZARES,1065376,877203
BARRIO ALCAZARES,1065329,877176
BARRIO ALCAZARES,1065316,877169
BARRIO ALCAZARES,1065297,877158
BARRIO ALCAZARES,1065289,877154
BARRIO ALCAZARES,1065265,877139
BARRIO ALCAZARES,1065242,877122
BARRIO ALCAZARES,1065232,877113
BARRIO ALCAZARES,1065220,877103
BARRIO ALCAZARES,1065193,877082
BARRIO ALCAZARES,1065179,877070
BARRIO ALCAZARES,1065175,877066
BARRIO ALCAZARES,1065172,877069
BARRIO ALCAZARES,1065147,877087
BARRIO ALFEREZ REAL CAMILO TORRES,1059090,866179
BARRIO ALFEREZ REAL CAMILO TORRES,1059092,866185
BARRIO ALFEREZ REAL CAMILO TORRES,1059081,866276
BARRIO ALFEREZ REAL CAMILO TORRES,1059076,866310
BARRIO ALFEREZ REAL CAMILO TORRES,1059072,866320
BARRIO ALFEREZ REAL CAMILO TORRES,1059068,866354
BARRIO ALFEREZ REAL CAMILO TORRES,1059061,866412
BARRIO ALFEREZ REAL CAMILO TORRES,1059059,866422
BARRIO ALFEREZ REAL CAMILO TORRES,1059054,866471
BARRIO ALFEREZ REAL CAMILO TORRES,1059049,866515
BARRIO ALFEREZ REAL CAMILO TORRES,1059048,866522
BARRIO ALFEREZ REAL CAMILO TORRES,1058984,866528
BARRIO ALFEREZ REAL CAMILO TORRES,1058928,866531
BARRIO ALFEREZ REAL CAMILO TORRES,1058880,866535
BARRIO ALFEREZ REAL CAMILO TORRES,1058875,866536
BARRIO ALFEREZ REAL CAMILO TORRES,1058865,866537
BARRIO ALFEREZ REAL CAMILO TORRES,1058787,866543
BARRIO ALFEREZ REAL CAMILO TORRES,1058782,866544
BARRIO ALFEREZ REAL CAMILO TORRES,1058686,866552
BARRIO ALFEREZ REAL CAMILO TORRES,1058661,866555
BARRIO ALFEREZ REAL CAMILO TORRES,1058607,866559
BARRIO ALFEREZ REAL CAMILO TORRES,1058524,866565
BARRIO ALFEREZ REAL CAMILO TORRES,1058476,866570
BARRIO ALFEREZ REAL CAMILO TORRES,1058476,866575
BARRIO ALFEREZ REAL CAMILO TORRES,1058471,866629
BARRIO ALFEREZ REAL CAMILO TORRES,1058471,866636
BARRIO ALFEREZ REAL CAMILO TORRES,1058463,866731
BARRIO ALFEREZ REAL CAMILO TORRES,1058461,866736
BARRIO ALFEREZ REAL CAMILO TORRES,1058460,866738
BARRIO ALFEREZ REAL CAMILO TORRES,1058456,866742
BARRIO ALFEREZ REAL CAMILO TORRES,1058447,866750
BARRIO ALFEREZ REAL CAMILO TORRES,1058434,866762
BARRIO ALFEREZ REAL CAMILO TORRES,1058437,866762
BARRIO ALFEREZ REAL CAMILO TORRES,1058524,866774
BARRIO ALFEREZ REAL CAMILO TORRES,1058605,866785
BARRIO ALFEREZ REAL CAMILO TORRES,1058634,866789
BARRIO ALFEREZ REAL CAMILO TORRES,1058724,866801
BARRIO ALFEREZ REAL CAMILO TORRES,1058800,866811
BARRIO ALFEREZ REAL CAMILO TORRES,1058835,866815
BARRIO ALFEREZ REAL CAMILO TORRES,1058890,866825
BARRIO ALFEREZ REAL CAMILO TORRES,1058931,866830
BARRIO ALFEREZ REAL CAMILO TORRES,1059015,866841
BARRIO ALFEREZ REAL CAMILO TORRES,1059116,866854
BARRIO ALFEREZ REAL CAMILO TORRES,1059150,866647
BARRIO ALFEREZ REAL CAMILO TORRES,1059158,866623
BARRIO ALFEREZ REAL CAMILO TORRES,1059173,866519
BARRIO ALFEREZ REAL CAMILO TORRES,1059195,866373
BARRIO ALFEREZ REAL CAMILO TORRES,1059220,866197
BARRIO ALFEREZ REAL CAMILO TORRES,1059173,866190
BARRIO ALFEREZ REAL CAMILO TORRES,1059100,866179
BARRIO ALFEREZ REAL CAMILO TORRES,1059090,866179
BARRIO ALFONSO BARBERENA,1063282,871775
BARRIO ALFONSO BARBERENA,1063283,871772
BARRIO ALFONSO BARBERENA,1063298,871717
BARRIO ALFONSO BARBERENA,1063299,871711
BARRIO ALFONSO BARBERENA,1063301,871706
BARRIO ALFONSO BARBERENA,1063312,871663
BARRIO ALFONSO BARBERENA,1063315,871652
BARRIO ALFONSO BARBERENA,1063325,871612
BARRIO ALFONSO BARBERENA,1063327,871602
BARRIO ALFONSO BARBERENA,1063329,871596
BARRIO ALFONSO BARBERENA,1063334,871576
BARRIO ALFONSO BARBERENA,1063343,871544
BARRIO ALFONSO BARBERENA,1063345,871535
BARRIO ALFONSO BARBERENA,1063349,871523
BARRIO ALFONSO BARBERENA,1063359,871485
BARRIO ALFONSO BARBERENA,1063367,871462
BARRIO ALFONSO BARBERENA,1063369,871452
BARRIO ALFONSO BARBERENA,1063383,871400
BARRIO ALFONSO BARBERENA,1063371,871397
BARRIO ALFONSO BARBERENA,1063350,871392
BARRIO ALFONSO BARBERENA,1063334,871388
BARRIO ALFONSO BARBERENA,1063315,871383
BARRIO ALFONSO BARBERENA,1063304,871380
BARRIO ALFONSO BARBERENA,1063235,871362
BARRIO ALFONSO BARBERENA,1063203,871354
BARRIO ALFONSO BARBERENA,1063193,871352
BARRIO ALFONSO BARBERENA,1063179,871348
BARRIO ALFONSO BARBERENA,1063142,871338
BARRIO ALFONSO BARBERENA,1063132,871331
BARRIO ALFONSO BARBERENA,1063125,871339
BARRIO ALFONSO BARBERENA,1063091,871374
BARRIO ALFONSO BARBERENA,1063074,871391
BARRIO ALFONSO BARBERENA,1062991,871476
BARRIO ALFONSO BARBERENA,1062973,871494
BARRIO ALFONSO BARBERENA,1062960,871544
BARRIO ALFONSO BARBERENA,1062956,871561
BARRIO ALFONSO BARBERENA,1062944,871609
BARRIO ALFONSO BARBERENA,1062941,871618
BARRIO ALFONSO BARBERENA,1062941,871619
BARRIO ALFONSO BARBERENA,1062939,871627
BARRIO ALFONSO BARBERENA,1062926,871675
BARRIO ALFONSO BARBERENA,1062924,871685
BARRIO ALFONSO BARBERENA,1062936,871688
BARRIO ALFONSO BARBERENA,1063085,871726
BARRIO ALFONSO BARBERENA,1063068,871786
BARRIO ALFONSO BARBERENA,1063266,871837
BARRIO ALFONSO BARBERENA,1063267,871835
BARRIO ALFONSO BARBERENA,1063269,871828
BARRIO ALFONSO BARBERENA,1063282,871778
BARRIO ALFONSO BARBERENA,1063282,871775
BARRIO ALFONSO BONILLA ARAGON,1065893,870636
BARRIO ALFONSO BONILLA ARAGON,1065898,870649
BARRIO ALFONSO BONILLA ARAGON,1065926,870645
BARRIO ALFONSO BONILLA ARAGON,1065988,870609
BARRIO ALFONSO BONILLA ARAGON,1066008,870603
BARRIO ALFONSO BONILLA ARAGON,1066014,870596
BARRIO ALFONSO BONILLA ARAGON,1066019,870589
BARRIO ALFONSO BONILLA ARAGON,1066025,870583
BARRIO ALFONSO BONILLA ARAGON,1066037,870574
BARRIO ALFONSO BONILLA ARAGON,1066039,870572
BARRIO ALFONSO BONILLA ARAGON,1066042,870570
BARRIO ALFONSO BONILLA ARAGON,1066048,870566
BARRIO ALFONSO BONILLA ARAGON,1066072,870537
BARRIO ALFONSO BONILLA ARAGON,1066099,870516
BARRIO ALFONSO BONILLA ARAGON,1066130,870488
BARRIO ALFONSO BONILLA ARAGON,1066153,870461
BARRIO ALFONSO BONILLA ARAGON,1066187,870439
BARRIO ALFONSO BONILLA ARAGON,1066212,870407
BARRIO ALFONSO BONILLA ARAGON,1066248,870368
BARRIO ALFONSO BONILLA ARAGON,1066272,870328
BARRIO ALFONSO BONILLA ARAGON,1066294,870292
BARRIO ALFONSO BONILLA ARAGON,1066297,870263
BARRIO ALFONSO BONILLA ARAGON,1066320,870236
BARRIO ALFONSO BONILLA ARAGON,1066349,870203
BARRIO ALFONSO BONILLA ARAGON,1066373,870170
BARRIO ALFONSO BONILLA ARAGON,1066392,870140
BARRIO ALFONSO BONILLA ARAGON,1066402,870114
BARRIO ALFONSO BONILLA ARAGON,1066413,870080
BARRIO ALFONSO BONILLA ARAGON,1066426,870039
BARRIO ALFONSO BONILLA ARAGON,1066439,870008
BARRIO ALFONSO BONILLA ARAGON,1066454,869979
BARRIO ALFONSO BONILLA ARAGON,1066469,869956
BARRIO ALFONSO BONILLA ARAGON,1066493,869932
BARRIO ALFONSO BONILLA ARAGON,1066522,869912
BARRIO ALFONSO BONILLA ARAGON,1066544,869895
BARRIO ALFONSO BONILLA ARAGON,1066559,869875
BARRIO ALFONSO BONILLA ARAGON,1066560,869869
BARRIO ALFONSO BONILLA ARAGON,1066563,869855
BARRIO ALFONSO BONILLA ARAGON,1066553,869814
BARRIO ALFONSO BONILLA ARAGON,1066544,869768
BARRIO ALFONSO BONILLA ARAGON,1066543,869752
BARRIO ALFONSO BONILLA ARAGON,1066549,869734
BARRIO ALFONSO BONILLA ARAGON,1066541,869703
BARRIO ALFONSO BONILLA ARAGON,1066529,869681
BARRIO ALFONSO BONILLA ARAGON,1066525,869658
BARRIO ALFONSO BONILLA ARAGON,1066534,869640
BARRIO ALFONSO BONILLA ARAGON,1066526,869622
BARRIO ALFONSO BONILLA ARAGON,1066523,869615
BARRIO ALFONSO BONILLA ARAGON,1066498,869488
BARRIO ALFONSO BONILLA ARAGON,1066498,869479
BARRIO ALFONSO BONILLA ARAGON,1066488,869368
BARRIO ALFONSO BONILLA ARAGON,1066488,869344
BARRIO ALFONSO BONILLA ARAGON,1066492,869328
BARRIO ALFONSO BONILLA ARAGON,1066493,869323
BARRIO ALFONSO BONILLA ARAGON,1066498,869300
BARRIO ALFONSO BONILLA ARAGON,1066502,869287
BARRIO ALFONSO BONILLA ARAGON,1066503,869276
BARRIO ALFONSO BONILLA ARAGON,1066504,869267
BARRIO ALFONSO BONILLA ARAGON,1066505,869257
BARRIO ALFONSO BONILLA ARAGON,1066505,869247
BARRIO ALFONSO BONILLA ARAGON,1066504,869240
BARRIO ALFONSO BONILLA ARAGON,1066504,869235
BARRIO ALFONSO BONILLA ARAGON,1066504,869225
BARRIO ALFONSO BONILLA ARAGON,1066503,869217
BARRIO ALFONSO BONILLA ARAGON,1066498,869193
BARRIO ALFONSO BONILLA ARAGON,1066496,869189
BARRIO ALFONSO BONILLA ARAGON,1066494,869184
BARRIO ALFONSO BONILLA ARAGON,1066492,869180
BARRIO ALFONSO BONILLA ARAGON,1066489,869176
BARRIO ALFONSO BONILLA ARAGON,1066486,869173
BARRIO ALFONSO BONILLA ARAGON,1066481,869163
BARRIO ALFONSO BONILLA ARAGON,1066475,869152
BARRIO ALFONSO BONILLA ARAGON,1066468,869138
BARRIO ALFONSO BONILLA ARAGON,1066463,869125
BARRIO ALFONSO BONILLA ARAGON,1066461,869119
BARRIO ALFONSO BONILLA ARAGON,1066458,869109
BARRIO ALFONSO BONILLA ARAGON,1066455,869095
BARRIO ALFONSO BONILLA ARAGON,1066452,869075
BARRIO ALFONSO BONILLA ARAGON,1066402,869078
BARRIO ALFONSO BONILLA ARAGON,1066433,869152
BARRIO ALFONSO BONILLA ARAGON,1066434,869154
BARRIO ALFONSO BONILLA ARAGON,1066434,869155
BARRIO ALFONSO BONILLA ARAGON,1066434,869156
BARRIO ALFONSO BONILLA ARAGON,1066434,869157
BARRIO ALFONSO BONILLA ARAGON,1066435,869157
BARRIO ALFONSO BONILLA ARAGON,1066435,869158
BARRIO ALFONSO BONILLA ARAGON,1066435,869159
BARRIO ALFONSO BONILLA ARAGON,1066435,869160
BARRIO ALFONSO BONILLA ARAGON,1066436,869161
BARRIO ALFONSO BONILLA ARAGON,1066436,869162
BARRIO ALFONSO BONILLA ARAGON,1066436,869163
BARRIO ALFONSO BONILLA ARAGON,1066436,869164
BARRIO ALFONSO BONILLA ARAGON,1066437,869165
BARRIO ALFONSO BONILLA ARAGON,1066437,869166
BARRIO ALFONSO BONILLA ARAGON,1066437,869167
BARRIO ALFONSO BONILLA ARAGON,1066437,869168
BARRIO ALFONSO BONILLA ARAGON,1066437,869169
BARRIO ALFONSO BONILLA ARAGON,1066437,869170
BARRIO ALFONSO BONILLA ARAGON,1066438,869171
BARRIO ALFONSO BONILLA ARAGON,1066438,869172
BARRIO ALFONSO BONILLA ARAGON,1066438,869173
BARRIO ALFONSO BONILLA ARAGON,1066438,869174
BARRIO ALFONSO BONILLA ARAGON,1066438,869175
BARRIO ALFONSO BONILLA ARAGON,1066438,869176
BARRIO ALFONSO BONILLA ARAGON,1066438,869177
BARRIO ALFONSO BONILLA ARAGON,1066438,869178
BARRIO ALFONSO BONILLA ARAGON,1066439,869179
BARRIO ALFONSO BONILLA ARAGON,1066439,869180
BARRIO ALFONSO BONILLA ARAGON,1066439,869181
BARRIO ALFONSO BONILLA ARAGON,1066439,869182
BARRIO ALFONSO BONILLA ARAGON,1066439,869183
BARRIO ALFONSO BONILLA ARAGON,1066439,869184
BARRIO ALFONSO BONILLA ARAGON,1066439,869185
BARRIO ALFONSO BONILLA ARAGON,1066439,869186
BARRIO ALFONSO BONILLA ARAGON,1066439,869187
BARRIO ALFONSO BONILLA ARAGON,1066439,869188
BARRIO ALFONSO BONILLA ARAGON,1066439,869189
BARRIO ALFONSO BONILLA ARAGON,1066439,869190
BARRIO ALFONSO BONILLA ARAGON,1066439,869191
BARRIO ALFONSO BONILLA ARAGON,1066439,869192
BARRIO ALFONSO BONILLA ARAGON,1066439,869193
BARRIO ALFONSO BONILLA ARAGON,1066439,869194
BARRIO ALFONSO BONILLA ARAGON,1066439,869195
BARRIO ALFONSO BONILLA ARAGON,1066439,869196
BARRIO ALFONSO BONILLA ARAGON,1066439,869197
BARRIO ALFONSO BONILLA ARAGON,1066439,869198
BARRIO ALFONSO BONILLA ARAGON,1066439,869199
BARRIO ALFONSO BONILLA ARAGON,1066439,869200
BARRIO ALFONSO BONILLA ARAGON,1066439,869201
BARRIO ALFONSO BONILLA ARAGON,1066439,869202
BARRIO ALFONSO BONILLA ARAGON,1066438,869203
BARRIO ALFONSO BONILLA ARAGON,1066438,869204
BARRIO ALFONSO BONILLA ARAGON,1066438,869205
BARRIO ALFONSO BONILLA ARAGON,1066438,869206
BARRIO ALFONSO BONILLA ARAGON,1066438,869207
BARRIO ALFONSO BONILLA ARAGON,1066438,869209
BARRIO ALFONSO BONILLA ARAGON,1066438,869210
BARRIO ALFONSO BONILLA ARAGON,1066438,869211
BARRIO ALFONSO BONILLA ARAGON,1066438,869212
BARRIO ALFONSO BONILLA ARAGON,1066437,869213
BARRIO ALFONSO BONILLA ARAGON,1066437,869214
BARRIO ALFONSO BONILLA ARAGON,1066437,869215
BARRIO ALFONSO BONILLA ARAGON,1066437,869216
BARRIO ALFONSO BONILLA ARAGON,1066437,869217
BARRIO ALFONSO BONILLA ARAGON,1066437,869218
BARRIO ALFONSO BONILLA ARAGON,1066437,869219
BARRIO ALFONSO BONILLA ARAGON,1066436,869220
BARRIO ALFONSO BONILLA ARAGON,1066436,869223
BARRIO ALFONSO BONILLA ARAGON,1066435,869223
BARRIO ALFONSO BONILLA ARAGON,1066381,869290
BARRIO ALFONSO BONILLA ARAGON,1066332,869344
BARRIO ALFONSO BONILLA ARAGON,1066328,869347
BARRIO ALFONSO BONILLA ARAGON,1066325,869350
BARRIO ALFONSO BONILLA ARAGON,1066297,869366
BARRIO ALFONSO BONILLA ARAGON,1066274,869380
BARRIO ALFONSO BONILLA ARAGON,1066266,869383
BARRIO ALFONSO BONILLA ARAGON,1066264,869384
BARRIO ALFONSO BONILLA ARAGON,1066249,869389
BARRIO ALFONSO BONILLA ARAGON,1066232,869395
BARRIO ALFONSO BONILLA ARAGON,1066214,869397
BARRIO ALFONSO BONILLA ARAGON,1066141,869405
BARRIO ALFONSO BONILLA ARAGON,1066128,869407
BARRIO ALFONSO BONILLA ARAGON,1066117,869408
BARRIO ALFONSO BONILLA ARAGON,1066097,869411
BARRIO ALFONSO BONILLA ARAGON,1066087,869408
BARRIO ALFONSO BONILLA ARAGON,1066074,869410
BARRIO ALFONSO BONILLA ARAGON,1066060,869411
BARRIO ALFONSO BONILLA ARAGON,1066032,869415
BARRIO ALFONSO BONILLA ARAGON,1066001,869422
BARRIO ALFONSO BONILLA ARAGON,1065980,869430
BARRIO ALFONSO BONILLA ARAGON,1065961,869442
BARRIO ALFONSO BONILLA ARAGON,1065953,869456
BARRIO ALFONSO BONILLA ARAGON,1065940,869474
BARRIO ALFONSO BONILLA ARAGON,1065933,869492
BARRIO ALFONSO BONILLA ARAGON,1065925,869504
BARRIO ALFONSO BONILLA ARAGON,1065916,869518
BARRIO ALFONSO BONILLA ARAGON,1065913,869533
BARRIO ALFONSO BONILLA ARAGON,1065910,869556
BARRIO ALFONSO BONILLA ARAGON,1065902,869601
BARRIO ALFONSO BONILLA ARAGON,1065898,869637
BARRIO ALFONSO BONILLA ARAGON,1065891,869658
BARRIO ALFONSO BONILLA ARAGON,1065877,869679
